id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10020318,La interculturalidad en el centro,51452890,Georgina,,Benito Juárez,19.36112,-99.15328,Private room,344,7,0,,,1,363
10107136,"Amazing, lovely room near ZOCALO",26903487,Esau,,Benito Juárez,19.36764,-99.14087,Private room,344,1,22,4/17/2019,0.52,3,340
10862323,Room in Barragan´s neighbourhood,20169906,Guillermo,,Miguel Hidalgo,19.40842,-99.18994,Private room,344,1,19,2/4/2019,0.51,1,363
10884709,Cozy and centric room 2,6629301,Grecia And Fernanda,,Miguel Hidalgo,19.40238,-99.17143,Private room,344,1,67,6/8/2019,1.63,6,337
11036056,FAT HOUSE STUDIO COYOACAN,57270548,Alejandro,,Benito Juárez,19.37162,-99.17142,Private room,344,3,25,5/25/2019,0.72,4,324
11058633,"LINDAVISTA, CINVESTAV Y HOSPITALES",6878458,Georgina,,Gustavo A. Madero,19.497,-99.12569,Private room,344,2,11,12/8/2017,0.28,2,0
11070180,Baja del avión y descansa en 10 min,57466399,Omm,,Venustiano Carranza,19.42214,-99.08949,Shared room,344,1,0,,,1,0
11284824,Beautiful mini apartment,58490391,Jimena,,Benito Juárez,19.40307,-99.14549,Entire home/apt,344,2,145,6/7/2019,3.72,1,326
11304970,Blue Chateau. Priv room near ZÓCALO,26903487,Esau,,Benito Juárez,19.36681,-99.14241,Private room,344,1,20,11/5/2018,0.49,3,341
11356435,Nice and Cozy Room in Mexico City,18227250,Natalia,,Cuauhtémoc,19.42952,-99.15802,Private room,344,1,5,7/18/2016,0.13,1,0
11455724,Conjunto residencial - habitacion privada.,52974318,Antonio,,Tlalpan,19.29661,-99.12212,Private room,344,2,0,,,1,173
11654360,Hab disponible noche/semana/mes,61603223,Daniela,,Cuauhtémoc,19.40227,-99.17068,Private room,344,1,0,,,1,0
11699583,Suite Monalisa Cocina/baño Coyoacan/tlalpan/coapa,62178689,Rocio,,Coyoacán,19.3096,-99.11513,Entire home/apt,344,1,10,6/20/2019,4.48,4,356
11858652,"Habitación en la Roma, bien ubicado",12846834,Sandra,,Cuauhtémoc,19.40486,-99.16756,Private room,344,14,25,3/29/2019,0.64,1,307
12024339,"nice room,excellent location",64341908,Raul,,Cuauhtémoc,19.43549,-99.1658,Private room,344,1,1,3/28/2016,0.03,1,0
12064563,Private Room  in Del Valle,1430021,Saulo,,Benito Juárez,19.38467,-99.17041,Private room,344,1,0,,,1,205
12069421,Sunny and cozy room in Sol's apartment,32510646,Marie,,Cuauhtémoc,19.41942,-99.15648,Private room,344,1,9,5/7/2019,0.28,1,364
12153931,Great room - Condesa,3587788,Eduardo,,Cuauhtémoc,19.40446,-99.17056,Private room,344,1,3,7/7/2017,0.09,2,174
12273654,"room, queen bed, shared bathroom",34757226,Diego,,Cuauhtémoc,19.40969,-99.1654,Private room,344,6,0,,,2,365
12602882,HABITACION AMUEBLADA PARA CHICAS,68396616,Eliette,,Miguel Hidalgo,19.42985,-99.17682,Private room,344,7,0,,,1,0
12648407,Little  Appartment,68700473,Claudia,,Benito Juárez,19.36806,-99.14437,Entire home/apt,344,2,54,3/25/2019,1.43,1,357
12715247,"Habitación,baño compartido!!Airport",39532020,Shannthall,,Iztacalco,19.40648,-99.10736,Private room,344,2,14,5/5/2019,0.39,5,362
12811251,Habitación en el sur del D.F,69850003,Lucía,,Tlalpan,19.29665,-99.10459,Private room,344,1,1,10/26/2018,0.12,1,365
12814363,Hab. Individual Buena Ubicación,68690116,Patricia,,Cuajimalpa de Morelos,19.36155,-99.2942,Private room,344,6,0,,,2,364
12817874,Quiet room in Condesa with private bathroom,69919087,Daniel,,Cuauhtémoc,19.41026,-99.18058,Private room,344,1,32,2/17/2019,0.89,6,329
12984291,Nice bedrooms with shared prived bathroom,65754884,Omar,,Benito Juárez,19.38828,-99.14633,Private room,344,1,6,4/6/2018,0.19,1,89
13015112,MINISUITES,71814007,Luis,,Cuauhtémoc,19.40699,-99.17698,Private room,344,30,0,,,2,362
13065612,Comfortable house for all  (Close to the airport),27667789,Hedna,,Gustavo A. Madero,19.4742,-99.09495,Private room,344,1,2,2/25/2018,0.06,1,363
13092532,Tlalpan acogedora con baño completo.Estadio Azteca,64616078,Maria Teresa,,Tlalpan,19.30107,-99.13401,Private room,344,2,19,5/15/2019,0.55,3,360
13187284,ZenRoom,73784206,Alejandra,,Benito Juárez,19.40236,-99.15333,Private room,344,2,3,7/20/2017,0.09,3,0
13205703,Urban Premium Room,37183129,Urban Oasis,,Benito Juárez,19.38863,-99.16962,Private room,344,1,51,3/15/2019,1.44,20,180
13257941,Beautiful apartment Insurgentes-Mixcoac,40436991,Luis Fernando,,Benito Juárez,19.37684,-99.18538,Shared room,344,1,0,,,1,0
13257995,"Charming House, Colonia Doctores 152 A",74610955,Wallis,,Cuauhtémoc,19.41637,-99.15053,Private room,344,2,0,,,1,83
13280150,Private room. Napoles CDMX,74868168,Ivonne,,Benito Juárez,19.39616,-99.17712,Private room,344,2,16,2/17/2019,0.69,1,111
13377447,Cómodo y lindo Estudio en la ROMA!,76003736,Danna,,Cuauhtémoc,19.40838,-99.16201,Private room,344,4,8,11/30/2018,0.25,2,217
13415611,Cuarto y baño independiente 10 minutos de Santa Fe,76430461,Monica,,Cuajimalpa de Morelos,19.37862,-99.27067,Private room,344,1,24,6/15/2019,0.7,2,228
13514931,Trendy Loft in San Angel,77600854,Ricardo,,Álvaro Obregón,19.35264,-99.19024,Shared room,344,3,0,,,1,0
13605876,Departamentos en Condesa,62188695,David,,Cuauhtémoc,19.41064,-99.17521,Private room,344,1,2,7/30/2016,0.05,1,0
13688387,"Bella habitación, en Col. Roma Norte",71988261,Catalina,,Cuauhtémoc,19.42257,-99.15777,Private room,344,2,14,3/19/2019,0.41,2,302
13731336,Habitación linda y confortable.,80269593,Santiago,,Benito Juárez,19.38062,-99.14071,Private room,344,1,32,5/5/2019,0.99,1,89
13752821,"Habitación privada atrás de  WTC, Napoles CDMX",80591329,Monica,,Benito Juárez,19.39649,-99.17767,Private room,344,1,4,8/12/2016,0.11,1,0
13768088,Habitación en Df,50595409,Ivan,,Benito Juárez,19.39811,-99.14558,Private room,344,1,0,,,1,364
13815495,Espacio acogedor en el sur de la ciudad,23330390,Marisol,,Coyoacán,19.30528,-99.18205,Private room,344,1,0,,,1,0
13879475,habitacion doble ideal para familia,70020978,Gabriel,,Coyoacán,19.30609,-99.11638,Private room,344,1,2,7/29/2018,0.17,3,360
13896692,Habitación en Tlatelolco,82338032,Jess,,Cuauhtémoc,19.45197,-99.13265,Private room,344,1,0,,,1,0
13993000,"Beautiful, Secure and Widespread Apartment in Mex!",74617873,Michelle,,Benito Juárez,19.40034,-99.15731,Private room,344,1,43,5/28/2019,1.88,1,365
14086071,"Bonito departamento, céntrico y acogedor",39888766,Jonathan,,Benito Juárez,19.39498,-99.15831,Private room,344,1,0,,,1,364
14266129,Departamento al poniente,86939489,Lizbeth,,Miguel Hidalgo,19.40776,-99.19363,Private room,344,1,52,5/10/2019,1.5,1,361
14303935,South Mex City Room close to TV Azteca,75222161,Antonio,,Tlalpan,19.28076,-99.21805,Private room,344,2,0,,,1,87
14314999,City comfort and relax,47731512,Ayerim,,Benito Juárez,19.35961,-99.15099,Private room,344,1,1,6/3/2017,0.04,1,364
14357157,SHab. 1 Maravilloso  en el corazón de Roma-Condesa,80157415,Luz,,Cuauhtémoc,19.4185,-99.16997,Private room,344,1,231,6/17/2019,6.62,8,264
14371044,Nice bedroom in centric-hipster neighbourhood,6749567,Francisco Javier,,Miguel Hidalgo,19.41243,-99.18495,Private room,344,2,1,3/16/2018,0.06,1,89
14634083,Depto con gran ubicación,55448339,Juan Pablo,,Benito Juárez,19.36868,-99.18845,Private room,344,6,0,,,2,362
14636696,Room with private bathroom in beautiful apartment,90870476,Adrián Y Virry,,Cuauhtémoc,19.4251,-99.15968,Private room,344,2,73,6/20/2019,2.19,1,0
14649508,Large room in Del Valle area.,87565849,Agathe,,Benito Juárez,19.36797,-99.1794,Private room,344,5,21,1/31/2019,0.62,1,173
14724490,Excelente ubicación,91367288,Maria Gabriela,,Miguel Hidalgo,19.39931,-99.17644,Private room,344,3,0,,,1,90
14726393,Recámara con hermosa vista panorámica.,91678342,Tanya,,Tlalpan,19.26363,-99.18188,Private room,344,1,0,,,1,88
14771338,Comfortable private room in the heart of CDMX,49832163,Lutz,,Benito Juárez,19.38629,-99.15111,Private room,344,1,3,9/19/2016,0.09,1,362
14807543,Hermoso cuarto en Gral Anaya.,92521525,Nicolas,,Benito Juárez,19.35912,-99.15694,Private room,344,1,6,11/24/2018,0.18,1,364
14826611,"Room at Narvarte, near Roma-Codesa walking",92718913,Olga,,Benito Juárez,19.40285,-99.1499,Private room,344,30,0,,,2,179
14866565,Habitación Independiente en hermosa casa,48024077,Luis Daniel,,Benito Juárez,19.38061,-99.18134,Private room,344,1,20,3/3/2019,0.62,3,139
14877256,Quiet and nice apartment.,3050484,Tanya,,Benito Juárez,19.38148,-99.16895,Private room,344,1,4,4/1/2019,0.17,1,361
15044383,Habitación con baño y áreas compartidas.,39661135,Miguel,,Benito Juárez,19.38074,-99.13751,Private room,344,1,1,11/21/2017,0.05,1,89
15095327,Music House,95563774,Servando,,Benito Juárez,19.38749,-99.16632,Private room,344,1,3,4/13/2019,1.15,1,344
15207134,Austere comfy bedroom in apartment at Coyoacan,94846177,Demian,,Coyoacán,19.35367,-99.15804,Private room,344,2,54,5/24/2019,1.68,3,170
15221382,Comfortable apartment for travelers,73242340,Tere,,Venustiano Carranza,19.43159,-99.05827,Private room,344,1,252,6/9/2019,7.6,2,90
15251046,Great Dept near Perisur &UNAM,3440319,Manuel,,Tlalpan,19.27993,-99.19336,Private room,344,1,0,,,1,177
15326006,Recama amplia bien iluminada al sur,32989732,C.P. Gloria,,Coyoacán,19.31939,-99.13417,Private room,344,1,3,1/22/2019,0.32,2,363
15483184,Pent House dentro del Parque Hundido,99406612,Vicky,,Benito Juárez,19.37747,-99.1799,Private room,344,30,0,,,1,358
15533447,"Warm and sunny room, in the heart of town.",99913132,Horacio,,Cuauhtémoc,19.42529,-99.17545,Private room,344,2,30,4/28/2019,0.95,1,162
15551672,Comfortable room in apartment well located,100097498,Ana Lucia,,Benito Juárez,19.39426,-99.1389,Private room,344,1,42,12/1/2018,1.29,1,83
15561157,Casa para compartir en la Col. Roma,100201238,Daniel,,Cuauhtémoc,19.41134,-99.16204,Private room,344,1,1,5/14/2017,0.04,1,364
15599022,Lovely complete furnished Studio in San Angel,2439252,Octavio,,Álvaro Obregón,19.35681,-99.1928,Private room,344,2,2,7/13/2017,0.06,1,365
15611190,Bonito departamento por Parque las Antenas sureste,100655039,Alejandra,,Iztapalapa,19.3171,-99.0796,Entire home/apt,344,2,43,5/29/2019,1.36,1,76
15616731,Habitación Vintage en centro histórico downtown,100685818,Mario,,Cuauhtémoc,19.43387,-99.14381,Private room,344,2,22,6/23/2019,0.69,2,350
15664418,Traditional 50's apartment near Reforma,16334882,Michaël,,Cuauhtémoc,19.42661,-99.15955,Entire home/apt,344,3,45,3/17/2019,1.5,1,0
15813157,Cuarto en edificio moderno y céntri,101899780,Juan Carlos,,Benito Juárez,19.38898,-99.18688,Private room,344,1,0,,,1,364
15844505,Lindo Departamento cerca de Coyoacán.,84375014,Lili,,Benito Juárez,19.35935,-99.15836,Private room,344,1,11,11/3/2018,0.34,1,365
15918852,Habitación Ciudad de México 5 minutos de Polanco,99413394,Pablo Enrique,,Miguel Hidalgo,19.44517,-99.21348,Private room,344,25,8,6/2/2019,0.38,1,201
15958211,"Cuarto Compartido, Cerca de Ciudad Universitaria",49668588,Allende,,Coyoacán,19.30968,-99.17417,Private room,344,3,0,,,1,89
15964906,"CINVESTAV, HOSPITALES, BASÍLICA.",6878458,Georgina,,Gustavo A. Madero,19.48951,-99.131,Private room,344,3,2,3/18/2017,0.07,2,0
15972556,Earthquake Safe 1920's ArtDeco Garden Rooftop,103749870,Diego,,Miguel Hidalgo,19.40258,-99.18571,Private room,344,6,20,4/28/2019,0.79,1,111
15985800,Salamanca Hab. 2 Cultura y tradición en la Condesa,80157415,Luz,,Cuauhtémoc,19.41796,-99.16931,Private room,344,1,159,6/19/2019,5.04,8,84
15989078,Room in Chapultepec,91734436,Lesly,,Miguel Hidalgo,19.41079,-99.18768,Private room,344,1,1,11/17/2016,0.03,1,0
16072551,Recamaras compartidas!,21203797,Carlos,,Gustavo A. Madero,19.53028,-99.14721,Shared room,344,1,0,,,1,365
16149975,Habitación amplia por Parque Delta en Narvarte.,41591615,Miguel,,Benito Juárez,19.40038,-99.14638,Private room,344,2,89,6/19/2019,3.12,1,347
16172022,Linda Habitación en Coyoacán Excelente Ubicación,20646250,Elisa,,Coyoacán,19.34439,-99.16757,Private room,344,3,0,,,2,365
16227949,Charming apartment in Condesa,106046244,Alejandra,,Cuauhtémoc,19.4063,-99.17109,Private room,344,5,15,6/30/2017,0.49,1,0
16289071,"Coyoacan´s historic heart, austere bedroom. (pink)",94846177,Demian,,Coyoacán,19.35385,-99.16027,Private room,344,2,78,6/12/2019,2.53,3,162
16314323,Estudio Loft Zona Coapa,18062302,Esther,,Coyoacán,19.30445,-99.13878,Private room,344,3,13,6/15/2019,1.34,3,87
16325494,Comfortable room near downtown,85964757,Aisha,,Gustavo A. Madero,19.47825,-99.12453,Private room,344,2,0,,,1,88
16557703,Private room on family house,109031135,Eduardo,,Coyoacán,19.32918,-99.12982,Private room,344,2,0,,,1,0
16587721,Habitación con baño compartido,39532020,Shannthall,,Venustiano Carranza,19.40765,-99.10725,Private room,344,3,2,2/25/2019,0.16,5,361
16636192,Habitación privada en Coyoacán,105448264,Silvia,,Coyoacán,19.3415,-99.12292,Private room,344,3,1,4/21/2017,0.04,2,0
16739932,Hermosa habitación minimalista.,109522796,Irma,,Benito Juárez,19.39399,-99.15466,Private room,344,1,56,8/21/2018,1.9,2,0
16882674,"Secure, calm, great location.",106048687,Fa,,Benito Juárez,19.37781,-99.15794,Private room,344,2,0,,,1,0
17030073,Habitación y Baño Privado / Guanabana 77,114251148,Carmen,,Azcapotzalco,19.45965,-99.16776,Private room,344,1,12,4/6/2019,0.47,1,179
17051664,Recámara amueblada buena ubicación,51512961,Eri,,Álvaro Obregón,19.39193,-99.19259,Private room,344,1,0,,,1,177
17151177,DORMITORIO EN CÓMODO DEPARTAMENTO,35834976,Gerry,,Benito Juárez,19.38877,-99.16736,Private room,344,1,6,8/4/2018,0.29,1,296
17169898,Habitación cerca de Coyoacán,107839226,Liliana,,Coyoacán,19.34837,-99.1514,Private room,344,5,14,1/4/2019,0.49,2,0
17222206,Recámara individual con todos los servicios,50725589,Ricardo,,Tlalpan,19.28297,-99.17801,Private room,344,15,0,,,1,365
17332184,"Habitación Privada, Ubicación y Comodidad, Mérida",15359500,Adrian,,Cuauhtémoc,19.42729,-99.17393,Private room,344,1,68,4/30/2019,2.41,31,177
17348466,"Acogedora suite, colonia Del Valle. Cerca del WTC",103835054,Margarita,,Benito Juárez,19.38165,-99.17232,Private room,344,2,17,5/4/2018,0.64,2,0
17363778,"Cuarto céntrico, excelente ubicación",117316194,Nathalie,,Cuauhtémoc,19.43725,-99.16515,Private room,344,1,5,6/5/2017,0.18,2,365
17367330,Recámara independiente con baño compartido. King,116588308,Alberto,,Cuauhtémoc,19.41274,-99.16239,Private room,344,5,2,8/1/2017,0.08,10,354
17367532,Habitación privada con baño compartido. Orange,116588308,Alberto,,Cuauhtémoc,19.41263,-99.1623,Private room,344,5,0,,,10,354
17384083,Private Loft in Coyoacan (Mexico City),109269085,Malena Y Gustavo,,Coyoacán,19.3282,-99.14619,Entire home/apt,344,1,85,6/20/2019,3.1,2,127
17405277,Confortable y acogedor. Zona centro,117678513,Jorge Luis,,Cuauhtémoc,19.41845,-99.14501,Entire home/apt,344,1,49,6/9/2019,1.74,1,323
17508762,"Estadio Azteca.Baño compartido,entrada independ.",64616078,Maria Teresa,,Tlalpan,19.30021,-99.13572,Private room,344,2,9,11/11/2018,0.33,3,360
17556753,Dream apartment with Pool near Condesa & Coyoacan,119154917,Roy,,Benito Juárez,19.39076,-99.14881,Private room,344,3,14,7/1/2017,0.51,1,180
17604004,FOR CAT LOVERS: NICE ROOM FOR A LADY,119639286,Laura,,Cuauhtémoc,19.44635,-99.15619,Private room,344,1,3,8/15/2017,0.11,1,0
17627082,A private room in popular area of Roma Norte!,79389150,Goon,,Cuauhtémoc,19.41511,-99.1614,Private room,344,100,6,4/25/2017,0.22,2,0
17697042,Inmejorable ubicación y lugar seguro,120569685,Juan,,Miguel Hidalgo,19.44663,-99.17213,Private room,344,1,0,,,1,251
17703256,Polanco - Private Room 1 in México City,33566130,Sandra,,Miguel Hidalgo,19.44171,-99.20219,Private room,344,2,39,5/6/2019,1.49,2,56
17747075,Preciosa habitación,90438332,Grise,,Azcapotzalco,19.47433,-99.18115,Private room,344,1,46,5/31/2019,1.77,2,359
18177447,"Un cuarto muy comodo,ameno y centrico",125370793,Jeymy,,Álvaro Obregón,19.38773,-99.19284,Private room,344,60,0,,,1,180
18193676,Bonita Recamara,125560932,Maria Del Carmen,,Álvaro Obregón,19.34544,-99.25564,Private room,344,2,5,2/20/2019,0.2,1,87
18292138,Guest suite Roma: private room/bathroom/entrance,45662675,Aaron,,Cuauhtémoc,19.40231,-99.16341,Private room,344,2,44,4/27/2019,1.68,1,0
18293733,Excelente ubicación Nuevo Polanco.,126515657,Octavio,,Miguel Hidalgo,19.44311,-99.18541,Private room,344,2,33,6/2/2019,1.29,1,360
18311767,Exclusivo cuarto en el corazón de la CDMX,103838424,Miguel,,Benito Juárez,19.37983,-99.16086,Private room,344,1,51,6/1/2019,2.02,1,84
18358120,Bonito cuarto frente a parque 2,91532600,Eduardo,,Benito Juárez,19.37412,-99.15706,Private room,344,2,7,2/10/2019,0.28,14,299
18501974,Habitación independiente,58044901,Marisol,,Miguel Hidalgo,19.39911,-99.25,Private room,344,1,21,3/24/2019,0.86,5,341
18502296,Recámara súper ubicada,63677292,Brenda,,Cuauhtémoc,19.40721,-99.16097,Private room,344,3,14,4/13/2019,0.7,5,325
18521536,"""La Estrella"" Mexican Loft",118885045,Santiago Hugo,,Cuauhtémoc,19.44798,-99.15374,Entire home/apt,344,5,71,6/18/2019,2.74,5,81
18523928,Hippie-chic Private Room,25441831,Ana Paula,,Tlalpan,19.2986,-99.19565,Private room,344,1,2,3/26/2018,0.09,4,0
18600385,"Excelente recámara,cercana a foro sol y aeropuerto",129156908,Alejandra,,Venustiano Carranza,19.42229,-99.10304,Private room,344,1,15,5/5/2019,1.52,1,88
18639531,"Anzures: Beauty, cozy & cosmopolitan charm",37632569,Ricardo,,Miguel Hidalgo,19.43701,-99.17831,Private room,344,7,2,4/13/2018,0.08,4,178
18707406,Lindo cuarto cerca de la UNAM,130059571,Estefanía,,Álvaro Obregón,19.33769,-99.1961,Private room,344,1,10,5/9/2019,1.42,1,13
18708382,La Parcela Tecanco.,130069545,Daniel,,Xochimilco,19.23168,-99.07227,Private room,344,3,0,,,1,180
18735280,"PrivateRoom, excellent ubication, private bathroom",83088359,Mariana,,Benito Juárez,19.39066,-99.15049,Private room,344,1,2,12/16/2018,0.26,2,363
18813348,PANKY'S HOUSE,46240990,Katia,,Cuauhtémoc,19.43444,-99.14869,Private room,344,1,1,5/28/2017,0.04,1,22
18868736,confortable & acogedora casita al sur de la ciudad,131461857,Paty,,Tlalpan,19.30455,-99.22963,Entire home/apt,344,8,2,8/9/2017,0.08,1,245
18878505,Habitación en el corazón de la Roma,119702119,Patricia,,Cuauhtémoc,19.41403,-99.16406,Private room,344,1,129,5/7/2019,5.55,1,142
18895706,Best location in Mexico City/Excelente habitación!,31146848,Kevin,,Cuauhtémoc,19.4262,-99.15692,Private room,344,2,30,5/5/2019,1.29,2,166
18896661,Big room in the heart of Roma Norte,131684216,Juan Carlos,,Cuauhtémoc,19.41886,-99.16242,Private room,344,1,26,4/13/2019,1.11,1,21
18946355,Room with big closet @ Casa VAA (Condesa area),24470199,Jorge,,Miguel Hidalgo,19.40285,-99.17386,Private room,344,2,5,2/25/2019,0.27,3,142
18961660,Casa Xitle,132223425,Jeronimo,,Tlalpan,19.24569,-99.2325,Entire home/apt,344,1,22,4/28/2019,1.11,1,86
18961868,Gil's Home,111011940,Gil,,Cuauhtémoc,19.42765,-99.15706,Shared room,344,1,1,6/7/2017,0.04,1,179
19197084,Private room at Coyoacan,21136483,Erick,,Coyoacán,19.33387,-99.15208,Private room,344,2,37,4/28/2019,1.55,1,269
19198073,"""La Condesa"" Perfect location and cozy apartment",1918335,Pilar,,Cuauhtémoc,19.40753,-99.17426,Private room,344,1,3,10/28/2017,0.13,2,179
19265406,Cuarto amplio en casa en la mejor zona-Roma Norte,97794441,Vanessa,,Cuauhtémoc,19.41812,-99.17103,Private room,344,1,153,6/21/2019,6.53,4,355
19268367,Cómoda habitación privada en zona súper céntrica,26789625,Isaac,,Cuauhtémoc,19.42687,-99.15635,Private room,344,3,0,,,1,0
19308194,Habitación donde sentirte como en casa Coyoacan,135219604,Bertha,,Coyoacán,19.35051,-99.12524,Private room,344,3,2,8/24/2018,0.13,1,365
19309703,Room in the heart of the Downtown,51374046,Carlos,,Cuauhtémoc,19.42763,-99.14299,Private room,344,3,86,6/16/2019,3.51,1,68
19309766,Beautiful penthouse Room at the Heart of the City,15727246,Rafael,,Benito Juárez,19.37833,-99.1757,Private room,344,1,8,6/8/2019,0.34,1,270
19311828,Habitación cercana al aeropuerto CDMX,132656946,Araceli,,Iztacalco,19.41871,-99.06763,Private room,344,1,66,5/31/2019,4.08,4,110
19362236,Casa sarita,135689117,Noe,,Cuauhtémoc,19.44368,-99.14707,Private room,344,1,4,2/25/2018,0.2,1,180
19455265,Charming Room in Hipodromo Condesa,98057228,Martín,,Cuauhtémoc,19.4149,-99.16818,Private room,344,1,4,11/10/2018,0.18,1,0
19489948,Happy Bnb,13280647,Zoe,,Benito Juárez,19.36962,-99.17276,Private room,344,4,25,5/20/2019,1.05,2,0
19531984,Private room with private bathroom and k-size bed,13326776,Martín Fernando,,Cuauhtémoc,19.41139,-99.16642,Private room,344,2,9,1/1/2019,0.39,1,19
19532049,Habitación privada a 15 minutos del Sur y Centro,52132304,Liliana,,Benito Juárez,19.37846,-99.19061,Private room,344,3,4,3/31/2019,0.17,1,0
19553499,Renta Recamara muy cerca instituto Neurologia,137375512,Tere,,Tlalpan,19.29143,-99.17649,Private room,344,3,12,5/30/2019,0.54,1,109
19555262,"Increíble departamento mejor ubicación, Roma Norte",53095673,Daniela,,Cuauhtémoc,19.42042,-99.17222,Private room,344,2,33,4/20/2019,1.4,1,15
19556999,Casa Tequila,62858140,Daniel,,Cuauhtémoc,19.40554,-99.15853,Private room,344,2,7,11/11/2018,0.31,1,54
19569357,Hermosa recámara en la condesa.,55029267,Susana,,Cuauhtémoc,19.40964,-99.16846,Private room,344,3,39,4/21/2019,1.62,3,365
19641356,Hermoso y cómodo loft/estudio en la del Valle,121915612,Haydeé,,Benito Juárez,19.39935,-99.16983,Private room,344,1,5,1/25/2018,0.25,1,0
19642188,Modern & comfortable apartment / Depa moderno,38394986,Ramon,,Benito Juárez,19.40165,-99.16363,Private room,344,2,0,,,2,0
19656486,Bright double room near Bellas Artes,2512534,Pablo,,Cuauhtémoc,19.43658,-99.14012,Private room,344,1,12,5/7/2018,0.52,3,0
19702789,Posada Vs4 Aeropuerto,94919668,Verenice,,Venustiano Carranza,19.4229,-99.08429,Private room,344,1,25,11/15/2018,1.14,4,365
19787619,Private Room Paseo de la Reforma and Chapultepc,91608366,Roberto,,Cuauhtémoc,19.42432,-99.16681,Private room,344,2,40,4/1/2018,1.69,1,0
19810575,Hermosa habitación con baño privado en Coyoacán,139336556,Alma,,Coyoacán,19.34501,-99.14771,Private room,344,1,50,6/21/2019,2.24,1,41
19818243,Hogar mexicano,140016091,Dra. Gloria,,Cuajimalpa de Morelos,19.36744,-99.2916,Entire home/apt,344,2,10,5/8/2019,0.71,1,365
19843135,"Coyoacán, Cenart, a 20 min to CDMX Airport,Lovely",140272654,Rocio,,Coyoacán,19.34903,-99.13628,Private room,344,2,37,5/19/2019,1.57,3,345
19873835,Habitación cerca de Plaza Tepeyac,140608242,Gerardo,,Gustavo A. Madero,19.47166,-99.11213,Private room,344,1,4,10/28/2018,0.17,1,364
19875872,Departamento tipo loft en Coyoacán.,7960536,Nino,,Coyoacán,19.34313,-99.14827,Entire home/apt,344,12,0,,,1,0
20013750,Excelente opción al poniente de la ciudad,142077259,Maria De Lourdes,,Álvaro Obregón,19.34935,-99.25025,Private room,344,1,1,8/31/2017,0.05,1,364
20036927,Recamara con baño privado y servicios adicionales,142327557,Rafael,,Coyoacán,19.32949,-99.13626,Private room,344,1,1,11/21/2017,0.05,1,365
20152916,Habitación en amplio  departamento en Coyoacan,28961716,Luis,,Coyoacán,19.35338,-99.15283,Private room,344,3,31,3/10/2019,1.38,3,320
